trade_flow,period_date,year,month_number,month_name,hs_code,product_category,product_description,partner_country,record_type,trade_value_usd_million,observation_status,reported_quantity_unit,source_report_date,source_value_column,source_file
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,CROATIA,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,CZECH REPUBLIC,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,DENMARK,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,EGYPT A RP,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,ESTONIA,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,FRANCE,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,GERMANY,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,GREECE,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,HONG KONG,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,ITALY,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,JAPAN,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,KUWAIT,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,NEPAL,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,NETHERLAND,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,OMAN,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,PHILIPPINES,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,POLAND,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,QATAR,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,SINGAPORE,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,SOUTH AFRICA,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,SPAIN,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,SRI LANKA DSR,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,SWITZERLAND,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,TAIWAN,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,THAILAND,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,U ARAB EMTS,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,U K,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,U S A,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,VIETNAM SOC REP,PARTNER,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71012200,Cultured Pearls,Cultured pearls - worked,Total,TOTAL,0.0,R,KGS,2026-08-20,Feb-2021  (R),gemstrategy_data/raw/export/71012200/71012200_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,AUSTRALIA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,BELGIUM,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,CANADA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,CHINA P RP,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,FRANCE,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,HONG KONG,PARTNER,0.01,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,JAPAN,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,SRI LANKA DSR,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,THAILAND,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,U ARAB EMTS,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,U K,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,U S A,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031031,Emerald,Emerald - unworked or simply sawn or roughly shaped,Total,TOTAL,0.01,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031031/71031031_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,AUSTRALIA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,CANADA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,CHINA P RP,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,GERMANY,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,HONG KONG,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,JAPAN,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,RUSSIA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,TAIWAN,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,THAILAND,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,U K,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,U S A,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,UKRAINE,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031041,Ruby,Ruby - unworked or simply sawn or roughly shaped,Total,TOTAL,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031041/71031041_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,CANADA,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,CHINA P RP,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,GERMANY,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,HONG KONG,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,ITALY,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,JAPAN,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,SINGAPORE,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,SRI LANKA DSR,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,THAILAND,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,U K,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,U S A,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,UKRAINE,PARTNER,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71031042,Sapphire,Sapphire - unworked or simply sawn or roughly shaped,Total,TOTAL,0.0,R,KGS,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71031042/71031042_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,ALBANIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,ARMENIA,PARTNER,0.03,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,AUSTRALIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,AUSTRIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,BAHARAIN IS,PARTNER,0.07,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,BELGIUM,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,BRAZIL,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,BULGARIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,CANADA,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,CHILE,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,COLOMBIA,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,CROATIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,CZECH REPUBLIC,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,DENMARK,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,FINLAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,FRANCE,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,GERMANY,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,GREECE,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,HONDURAS,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,HONG KONG,PARTNER,69.81,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,HUNGARY,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,INDONESIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,IRELAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,ISRAEL,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,ITALY,PARTNER,0.03,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,JAPAN,PARTNER,0.02,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,KOREA RP,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,KUWAIT,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,LEBANON,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,MALAYSIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,MAURITIUS,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,MEXICO,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,MOROCCO,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,NEPAL,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,NETHERLAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,NEW ZEALAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,NIGERIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,NORWAY,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,OMAN,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,PERU,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,PHILIPPINES,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,POLAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,QATAR,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,ROMANIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,RUSSIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SAUDI ARAB,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SINGAPORE,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SLOVENIA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SOUTH AFRICA,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SPAIN,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SRI LANKA DSR,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SWEDEN,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,SWITZERLAND,PARTNER,0.0,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,TAIWAN,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,THAILAND,PARTNER,0.1,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,U ARAB EMTS,PARTNER,0.08,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
export,2021-02-01,2021,2,February,71039110,Ruby,Ruby - otherwise worked,U K,PARTNER,0.01,R,CTM,2026-08-21,Feb-2021  (R),gemstrategy_data/raw/export/71039110/71039110_2021_02.html
