trade_flow,period_date,year,month_number,month_name,hs_code,product_category,product_description,partner_country,record_type,trade_value_usd_million,observation_status,reported_quantity_unit,source_report_date,source_value_column,source_file
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,JAPAN,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,KENYA,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,KOREA RP,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,NEW ZEALAND,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,POLAND,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,RUSSIA,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,SRI LANKA DSR,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,SWITZERLAND,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,TAIWAN,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,THAILAND,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,U ARAB EMTS,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,U K,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,U S A,PARTNER,0.02,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,VIETNAM SOC REP,PARTNER,0.0,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
export,2018-01-01,2018,1,January,71012200,Cultured Pearls,Cultured pearls - worked,Total,TOTAL,0.05,R,KGS,2026-08-20,Jan-2018  (R),gemstrategy_data/raw/export/71012200/71012200_2018_01.html
